point_key,point_label,operator_key,tso_eic_code,operator_label,direction_key,valid_from,valid_to,has_data,is_virtualized_commercially,virtualized_commercially_since,is_virtualized_operationally,virtualized_operationally_since,is_pipe_in_pipe,related_operators,related_points,pipe_in_pipe_with_tso_key,pipe_in_pipe_with_tso_label,is_double_reporting,double_reporting_with_tso_key,double_reporting_with_tso_label,tso_item_identifier,tp_tso_item_label,tp_tso_valid_from,tp_tso_valid_to,tp_tso_remarks,tp_tso_conversion_factor,tp_rmk_grid_conversion_factor_capacity_default,tp_tso_gcv_min,tp_tso_gcv_max,tp_tso_gcv_remarks,tp_tso_gcv_unit,tp_tso_entry_exit_type,multi_annual_contracts_is_available,multi_annual_contracts_remarks,annual_contracts_is_available,annual_contracts_remarks,half_annual_contracts_is_available,half_annual_contracts_remarks,quarterly_contracts_is_available,quarterly_contracts_remarks,monthly_contracts_is_available,monthly_contracts_remarks,daily_contracts_is_available,daily_contracts_remarks,day_ahead_contracts_is_available,day_ahead_contracts_remarks,available_contracts_remarks,sentence_cmp_unsuccessful,sentence_cmp_unavailable,sentence_cmp_auction,sentence_cmp_made_available,last_update_date_time,is_invalid,is_cam_relevant,is_cmp_relevant,booking_platform_key,booking_platform_label,booking_platform_url,virtual_reverse_flow,virtual_reverse_flow_remark,t_so_country,t_so_balancing_zone,cross_border_point_type,e_u_relationship,connected_operators,adjacent_tso_eic,adjacent_operator_key,adjacent_country,point_type,id_point_type,adjacent_zones,id,data_set,region,adjacent_region,url
ITP-00169,Bocholtz,NL-TSO-0001,21X-NL-A-A0A0A-Z,GTS,exit,,,True,False,,False,,False,,,,,,,,21Z000000000071W,Bocholtz,2001-09-15,2099-12-31,,1.000000,,10.930000,12.330000,,kWh/m3(n),,False,,True,,False,,True,,True,,True,,True,"GTS offers bundled day ahead auction capacity products, more info at https://www.gasunietransportservices.nl/en/shippers/capacity-booking/prisma",,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,NL,Netherlands,Cross-Border EU|EU,within EU,Fluxys TENP GmbH,21X000000001133M,DE-TSO-0007,DE,Cross-Border Transmission IP within EU,0,DE THE BZ,5NL-TSO-0001ITP-00169exitDE-TSO-0007,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
ITP-00169,Bocholtz,NL-TSO-0001,21X-NL-A-A0A0A-Z,GTS,exit,,,True,False,,False,,False,,,,,,,,21Z000000000071W,Bocholtz,2001-09-15,2099-12-31,,1.000000,,10.930000,12.330000,,kWh/m3(n),,False,,True,,False,,True,,True,,True,,True,"GTS offers bundled day ahead auction capacity products, more info at https://www.gasunietransportservices.nl/en/shippers/capacity-booking/prisma",,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,NL,Netherlands,Cross-Border EU|EU,within EU,OGE,21X-DE-C-A0A0A-T,DE-TSO-0009,DE,Cross-Border Transmission IP within EU,0,DE THE BZ,5NL-TSO-0001ITP-00169exitDE-TSO-0009,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
ITP-00244,Tegelen,NL-TSO-0001,21X-NL-A-A0A0A-Z,GTS,entry,,,True,False,,False,,False,,,,,,,,21Z000000000117Y,Tegelen,2013-10-01,2099-12-31,,1.000000,,9.770000,9.770000,,kWh/m3(n),,False,,True,,False,,True,,True,,True,,True,"GTS offers bundled day ahead auction capacity products, more info at https://www.gasunietransportservices.nl/en/shippers/capacity-booking/prisma",,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,True,False,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,Yes,,NL,Netherlands,Cross-Border EU|EU,within EU,,,,DE,Cross-Border Transmission IP within EU,0,DE THE BZ,5NL-TSO-0001ITP-00244entry,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
ITP-00244,Tegelen,NL-TSO-0001,21X-NL-A-A0A0A-Z,GTS,exit,,,True,False,,False,,False,,,,,,,,21Z000000000117Y,Tegelen,2001-09-15,2099-12-31,,1.000000,,8.890000,10.830000,,kWh/m3(n),,False,,True,,False,,True,,True,,True,,True,"GTS offers bundled day ahead auction capacity products, more info at https://www.gasunietransportservices.nl/en/shippers/capacity-booking/prisma",,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,NL,Netherlands,Cross-Border EU|EU,within EU,OGE,21X-DE-C-A0A0A-T,DE-TSO-0009,DE,Cross-Border Transmission IP within EU,0,DE THE BZ,5NL-TSO-0001ITP-00244exitDE-TSO-0009,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
ITP-00258,'s Gravenvoeren Dilsen (BE) // 's Gravenvoeren/Obbicht (NL),NL-TSO-0001,21X-NL-A-A0A0A-Z,GTS,entry,,,True,False,,False,,False,,,,,,,,21Z000000000169F,'s Gravenvoeren,2001-09-15,2099-12-31,,1.000000,,9.770000,9.770000,,kWh/m3(n),,False,,True,,False,,True,,True,,True,,True,"GTS offers bundled day ahead auction capacity products, more info at https://www.gasunietransportservices.nl/en/shippers/capacity-booking/prisma",,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,True,False,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,Yes,,NL,Netherlands,Cross-Border EU|EU,within EU,Fluxys Belgium,21X-BE-A-A0A0A-Y,BE-TSO-0001,BE,Cross-Border Transmission IP within EU,0,BeLux,5NL-TSO-0001ITP-00258entryBE-TSO-0001,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
ITP-00258,'s Gravenvoeren Dilsen (BE) // 's Gravenvoeren/Obbicht (NL),NL-TSO-0001,21X-NL-A-A0A0A-Z,GTS,exit,,,True,False,,False,,False,,,,,,,,21Z000000000169F,'s Gravenvoeren,2001-09-15,2099-12-31,,1.000000,,10.930000,12.330000,,kWh/m3(n),,False,,True,,False,,True,,True,,True,,True,"GTS offers bundled day ahead auction capacity products, more info at https://www.gasunietransportservices.nl/en/shippers/capacity-booking/prisma",,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,NL,Netherlands,Cross-Border EU|EU,within EU,Fluxys Belgium,21X-BE-A-A0A0A-Y,BE-TSO-0001,BE,Cross-Border Transmission IP within EU,0,BeLux,5NL-TSO-0001ITP-00258exitBE-TSO-0001,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
ITP-00259,Zevenaar,NL-TSO-0001,21X-NL-A-A0A0A-Z,GTS,entry,,,True,False,,False,,False,,,,,,,,21Z000000000072U,Zevenaar,2001-09-15,2099-12-31,,1.000000,,9.770000,9.770000,,kWh/m3(n),,False,,True,,False,,True,,True,,True,,True,"GTS offers bundled day ahead auction capacity products, more info at https://www.gasunietransportservices.nl/en/shippers/capacity-booking/prisma",,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,True,False,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,Yes,,NL,Netherlands,Cross-Border EU|EU,within EU,Thyssengas,21X-DE-G-A0A0A-U,DE-TSO-0002,DE,Cross-Border Transmission IP within EU,0,DE THE BZ,5NL-TSO-0001ITP-00259entryDE-TSO-0002,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
ITP-00259,Zevenaar,NL-TSO-0001,21X-NL-A-A0A0A-Z,GTS,entry,,,True,False,,False,,False,,,,,,,,21Z000000000072U,Zevenaar,2001-09-15,2099-12-31,,1.000000,,9.770000,9.770000,,kWh/m3(n),,False,,True,,False,,True,,True,,True,,True,"GTS offers bundled day ahead auction capacity products, more info at https://www.gasunietransportservices.nl/en/shippers/capacity-booking/prisma",,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,True,False,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,Yes,,NL,Netherlands,Cross-Border EU|EU,within EU,OGE,21X-DE-C-A0A0A-T,DE-TSO-0009,DE,Cross-Border Transmission IP within EU,0,DE THE BZ,5NL-TSO-0001ITP-00259entryDE-TSO-0009,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
ITP-00259,Zevenaar,NL-TSO-0001,21X-NL-A-A0A0A-Z,GTS,exit,,,True,False,,False,,False,,,,,,,,21Z000000000072U,Zevenaar,2001-09-15,2099-12-31,,1.000000,,8.890000,10.830000,,kWh/m3(n),,False,,True,,False,,True,,True,,True,,True,"GTS offers bundled day ahead auction capacity products, more info at https://www.gasunietransportservices.nl/en/shippers/capacity-booking/prisma",,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,NL,Netherlands,Cross-Border EU|EU,within EU,Thyssengas,21X-DE-G-A0A0A-U,DE-TSO-0002,DE,Cross-Border Transmission IP within EU,0,DE THE BZ,5NL-TSO-0001ITP-00259exitDE-TSO-0002,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
ITP-00259,Zevenaar,NL-TSO-0001,21X-NL-A-A0A0A-Z,GTS,exit,,,True,False,,False,,False,,,,,,,,21Z000000000072U,Zevenaar,2001-09-15,2099-12-31,,1.000000,,8.890000,10.830000,,kWh/m3(n),,False,,True,,False,,True,,True,,True,,True,"GTS offers bundled day ahead auction capacity products, more info at https://www.gasunietransportservices.nl/en/shippers/capacity-booking/prisma",,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,NL,Netherlands,Cross-Border EU|EU,within EU,OGE,21X-DE-C-A0A0A-T,DE-TSO-0009,DE,Cross-Border Transmission IP within EU,0,DE THE BZ,5NL-TSO-0001ITP-00259exitDE-TSO-0009,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
ITP-00305,Dinxperlo,NL-TSO-0001,21X-NL-A-A0A0A-Z,GTS,entry,,,True,False,,False,,False,,,,,,,,21Z000000000344N,Dinxperlo,2013-10-01,2099-12-31,,1.000000,,9.770000,9.770000,,kWh/m3(n),,False,,True,,False,,True,,True,,True,,True,"GTS offers bundled day ahead auction capacity products, more info at https://www.gasunietransportservices.nl/en/shippers/capacity-booking/prisma",,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,False,False,,,,Yes,,NL,Netherlands,Cross-Border EU|EU,within EU,RWE,                ,DE-ESO-0087,DE,Cross-Border Transmission IP within EU,0,DE THE BZ,5NL-TSO-0001ITP-00305entryDE-ESO-0087,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
ITP-00305,Dinxperlo,NL-TSO-0001,21X-NL-A-A0A0A-Z,GTS,exit,,,True,False,,False,,False,,,,,,,,21Z000000000344N,Dinxperlo,2001-09-15,2099-12-31,,1.000000,,8.890000,10.830000,,kWh/m3(n),,False,,True,,False,,True,,True,,True,,True,"GTS offers bundled day ahead auction capacity products, more info at https://www.gasunietransportservices.nl/en/shippers/capacity-booking/prisma",,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,False,False,,,,No,,NL,Netherlands,Cross-Border EU|EU,within EU,RWE,                ,DE-ESO-0087,DE,Cross-Border Transmission IP within EU,0,DE THE BZ,5NL-TSO-0001ITP-00305exitDE-ESO-0087,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
